ImageName,Bicycle,Bridge,Bus,Car,Chimney,Crosswalk,Hydrant,Motorcycle,Other,Palm,Stair,Traffic Light
07723.png,-0.12412638,0.67573166,-0.53649503,1.225512,0.43310702,-0.51807666,0.33894157,0.30191195,0.13741034,-1.9014821,-0.4121909,-0.28700432
07724.png,-0.4868581,-0.08918726,-0.47131506,0.4353629,0.41375384,-0.7606633,0.65260243,0.0060384353,0.03574492,-0.6724971,0.31231943,-0.6507862
07725.png,-0.41223028,-0.4059484,-0.50268734,0.73428833,0.3501847,-0.4011815,0.65932995,-0.17562687,-0.08641863,-0.4969151,0.462919,-0.23169424
07726.png,0.21136908,0.6695231,-0.835992,-0.052693035,-0.50562304,0.64760655,-0.04545804,0.9323665,0.21676265,0.19349077,0.77899075,-0.27720413
07727.png,-0.1510417,-0.85835546,0.47585055,-0.6494887,0.9651385,-0.95382124,0.2621886,-0.89547616,0.41071072,0.20037359,-0.7288749,0.08640132
07728.png,0.45330223,0.6524268,-0.30090556,0.2178621,0.17476645,-0.40894464,0.9372665,0.7150757,0.4861665,-1.3897684,0.55263644,-0.002535032
07729.png,-1.0524284,-0.8613141,-0.07840296,-1.0879709,0.83931786,-0.58966255,0.17562407,-1.0777979,-0.064907596,1.090833,-0.46395704,-0.59292144
07730.png,0.20937775,-0.30080378,0.27659094,0.17130473,0.9651423,-0.9553535,0.19262984,0.12446406,0.0051282067,-0.83895683,-0.58621204,0.5306441
07731.png,0.07175756,-0.038503192,-0.67094874,0.2751396,0.28383142,-0.41191465,0.6062763,-0.22592478,-0.18251261,-0.0938045,-0.07105945,-0.40412796
07732.png,0.18702231,-0.16073434,0.27829632,-0.6323073,0.4061996,-0.124600105,-0.13656268,-0.48292845,-0.10352801,0.28403074,-0.49755326,0.34970218
07733.png,0.37060365,-0.3666925,0.6119442,-0.055274293,1.270201,-0.58149457,0.49446797,-0.38578945,0.5063,-0.27760828,-0.73068404,0.45250505
07734.png,-0.48583418,0.13654947,-0.35505715,0.3080989,-0.39569238,-0.6341989,0.21791041,-0.40011105,-0.34030294,-0.43463764,-0.532842,-0.23336329
07735.png,0.15469469,-0.61976784,0.21234636,1.0678402,0.6856775,-0.7077535,0.81178623,-0.6569358,0.63281494,-0.93562585,0.054655798,0.013482897
07736.png,-0.8325632,-0.70204914,-0.09499289,-0.18818308,0.41239294,-0.37955245,0.6528458,-0.52518255,0.20547985,0.37884113,0.16279632,-0.55107343
07737.png,-0.5449569,-0.973824,-0.17583908,0.047047526,0.9710245,-0.66113275,-0.08780935,-0.3257103,0.17519367,0.03102153,0.17627808,-0.10836759
07738.png,0.9033412,0.30723557,0.11671941,0.18776102,0.0022625206,0.20986684,-0.06330537,0.19571057,0.07343441,-0.3888993,0.04259772,0.67103857
07739.png,-0.68931514,-0.22193627,-0.17789058,0.3161992,0.024094183,-0.5798131,0.4231378,-0.3289443,0.2435574,0.074535675,-0.12093463,-0.53922755
07740.png,0.6620623,0.30664098,0.3660139,0.33233735,0.2176962,0.20959081,0.05220724,1.0157006,-0.048474208,-0.6172948,0.30269456,0.88488835
07741.png,0.33307448,-0.26150072,0.15448283,-0.49058342,1.3451982,-0.14471431,-0.6047669,0.467698,-0.1545061,-0.32174578,0.41678295,1.3206296
07742.png,-0.18307568,0.7526434,-0.083804026,-0.012488335,-0.6357338,-1.2422018,-0.17100519,-0.08725921,0.6491749,0.6710507,-1.0584317,-0.35041937
07743.png,-0.7939574,-0.23918624,-0.21305615,0.16072302,0.0648943,-0.4976476,0.649118,-0.4396948,0.109335035,0.1697648,-0.17267291,-0.44233122
07744.png,-0.22870821,-1.0207541,-0.6501418,-0.46126145,0.45585814,0.1414992,-0.09591789,-0.8774085,0.6899258,0.31951427,-0.3772991,-0.12771533
07745.png,-0.8838248,-0.9802643,0.24187344,-0.65442884,0.77178305,-0.17658213,0.6746288,-1.0554992,0.23332947,0.6637772,0.3170388,-0.39492935
07746.png,-0.23682018,-0.6896593,-0.665109,-0.12595841,-0.138905,-0.15520327,0.040332057,0.12927565,-0.32664904,-0.12453806,0.28661034,0.11310335
07747.png,-0.57381636,-0.75942105,-0.2894055,0.4793848,0.7565999,-0.750512,0.91365635,-0.46658126,0.5679105,-0.05806873,-0.22362836,-0.44357285
07748.png,-0.8556343,-0.6364615,-0.057544425,-0.0069719553,0.15908118,-0.4235147,0.23605743,-0.25221717,0.104215145,0.09195741,0.20975056,-0.27498618
07749.png,0.6267682,-0.2798919,0.15450735,-0.79180133,0.71262836,-0.43027684,-0.57840276,-0.23003125,-0.03539005,-0.05603618,0.16998309,0.36762223
07750.png,-0.394834,-0.49711633,0.56323165,-0.02736026,0.21545078,0.08914573,0.29386574,-0.19878751,-0.07308772,-0.04829002,0.0057511088,-0.04825297
07751.png,-0.31450012,-0.6953817,-0.17594881,0.22660735,-0.102609515,-0.41142485,0.6724437,-0.78466827,-0.08974157,0.05350218,-0.35656598,-0.6113567
07752.png,0.6929641,0.3435036,0.16697209,-0.24951936,0.0778483,0.46629015,-0.42948183,0.6095247,-0.14081497,0.06147816,-0.13578609,0.5399064
07753.png,-0.7626132,-0.50189674,-0.09838973,0.15747523,0.1981611,-0.5918306,0.52887625,-0.47906983,0.10639855,0.2944259,-0.062427446,-0.30874637
07754.png,1.0254765,0.2789776,-0.41733062,0.27806714,-0.8316689,1.6177949,0.03327889,1.2440742,-0.0038519483,-0.7344248,0.60874045,-0.021535294
07755.png,-0.27051184,-0.08239231,-0.27799687,-0.16830386,-0.399446,0.6492491,0.47478154,-0.3872086,-0.21791197,0.11715352,0.5962804,-0.91783875
07756.png,0.49571034,0.991116,-0.1143928,0.1488359,-0.6429774,0.6953031,-0.22557753,0.5660262,-0.12908942,-0.38846302,0.7508463,0.6717579
07757.png,1.0813001,-0.3633678,-0.0017567147,0.67271996,0.43438485,-0.41570917,-0.10612672,1.0555382,-0.20587191,-0.25355732,-0.31540963,0.5054393
07758.png,0.6781467,0.4460249,0.2808536,0.37576792,0.14902405,-0.060516007,-0.0023656413,0.56207573,0.012857782,-0.51811564,-0.104381,0.82094574
07759.png,0.9643225,1.2461054,0.04020706,0.8952508,-1.1941961,0.16912055,-0.60353047,0.86154354,-0.5737101,0.18371215,0.05307372,-0.586418
07760.png,-0.16692375,-0.70271814,0.14683518,-1.19008,0.275694,-0.6204251,-0.5192341,-1.3005095,0.76281685,0.7151896,0.26136595,0.42992398
07761.png,0.24323834,0.30336154,-0.4125524,0.39312145,-0.6664703,0.34766498,0.41134068,-0.4387143,0.055041596,0.002258027,0.94007194,-0.2675226
07762.png,-0.8606866,-0.5245724,0.023440821,-0.13933745,0.76453364,-0.78626573,0.39235735,-0.7746077,0.26614574,0.12621605,-0.22061013,-0.48029545
07763.png,-0.8419751,-0.23375554,-0.33704084,-0.13230509,-0.21434462,-0.29622456,0.08134807,-0.26072583,-0.16040702,0.33052242,0.05353318,-0.41576758
07764.png,-0.13264541,-0.77860296,-0.4393983,0.92650855,0.30706316,-1.119625,0.37937248,-0.4343674,0.13617636,0.29457986,0.16444652,-0.10832904
07765.png,-0.4067445,0.07058459,0.32799876,0.35346693,0.78079957,-0.9854918,0.40615106,-0.7884691,0.13411786,-0.7601015,-0.51831365,0.24117698
07766.png,-0.93930626,-0.7003677,-0.35753375,-0.27541628,-0.16572271,-0.5831161,0.39998335,-0.66464865,0.04013519,0.3958705,0.15752533,-1.0146481
07767.png,-0.86214894,-0.9028454,0.009056969,-0.67074144,0.41723484,-0.45667705,0.51929563,-1.0266116,0.72207385,0.7226009,-0.43107572,-0.36300123
07768.png,1.0071092,1.4267312,-0.24987634,0.9484663,-0.73533684,0.3946949,-0.2401582,1.0825477,-0.08436933,-0.63522184,0.12263285,0.06984747
07769.png,0.42152023,0.7071179,0.29968062,0.6624043,0.45495215,0.33875635,0.7979236,1.0607171,0.59639496,-0.589462,-0.059698783,0.28716245
07770.png,-1.1011972,-0.43899965,-0.2508596,-0.4047514,-0.34161416,-0.392992,0.16172174,-1.207818,0.025884489,0.7538095,-0.12974773,-0.5173852
07771.png,-0.79602927,-0.99242306,0.22587389,-0.27644643,1.0267507,-0.84904635,0.56877357,-0.8924286,0.39550272,0.21175352,-0.29903725,-0.06743063
07772.png,0.020018209,-0.8399001,0.55349696,-0.122209325,1.3414176,-1.1154181,0.44971377,-0.9839044,0.34308338,-0.49265283,-0.30878764,0.25000504
07773.png,-0.6842979,-0.3655626,-0.5477402,-0.29276362,-0.70666844,0.05622401,0.42383462,-0.41543114,0.49537495,0.53940266,-0.23299155,-0.36018
07774.png,0.6137437,0.5228051,-0.05321689,1.2693974,0.4447462,-0.04340548,0.12061476,1.2702229,0.051576763,-1.1337311,0.38389096,0.4511101
07775.png,0.35217524,0.1579792,0.16262726,-0.4214392,-0.24370484,-0.32549995,0.27840307,0.20481613,0.53389966,-0.4543684,-0.16750295,-0.07106651
07776.png,-0.5124707,-0.113681324,0.039789572,-0.084406555,0.27281374,-0.3049462,0.2829032,-0.6256374,0.21648623,-0.05213041,-0.3555176,-0.36057264
07777.png,0.6519577,0.76708025,-0.024908768,0.14864598,-0.87570167,0.7124969,-0.37790912,0.8871259,-0.36259887,-0.42364162,0.12466203,0.076313734
07778.png,-0.9458158,-1.4616382,0.25228202,-0.4075791,0.69640607,-0.5849536,0.5144765,-0.82942057,0.05853881,0.6141272,-0.3398361,-0.31380814
07779.png,-0.8071077,-0.34900853,-0.2959828,-0.06483677,0.06362434,-0.50372493,0.51573634,-0.67826426,0.06259993,0.24119672,-0.10377491,-0.58396095
07780.png,-0.85499,-0.65814525,-0.06565271,-0.028197333,0.2769768,-0.43216398,0.58521825,-0.8672622,0.2955536,0.35411203,-0.110060446,-0.4684247
07781.png,-1.0077658,-0.11132852,-0.42427707,-0.40803778,0.16125612,0.2259293,-0.91786885,0.36489007,-0.08334154,0.23989412,0.3651066,-0.06371635
07782.png,-0.08177413,-1.1500015,0.60578424,-1.364402,1.3108588,0.18814339,0.112384744,-1.2202499,0.29366633,0.5972687,-0.24483073,0.34352165
07783.png,0.41188172,0.28402406,0.34921488,0.25625524,0.17305301,0.06713008,0.06732731,0.42331776,0.11714475,-0.723824,0.10135219,0.7811411
07784.png,-0.28238243,-0.6056545,0.36111745,0.101834565,0.81201965,-0.66878384,0.49614102,-0.55349934,0.61455286,-0.2732945,-0.7767424,0.049945608
07785.png,-0.037541937,0.12419426,-0.0072325934,0.29949108,-0.21875137,-0.81898,0.5308686,0.21983953,0.47013542,-0.38681924,0.15850922,-0.10763228
07786.png,-0.58888793,-0.1689889,-0.3730764,0.48860136,-0.08386244,-0.21472023,0.54182416,-0.05376316,0.15071301,0.019489998,0.2084975,-0.49949154
07787.png,-0.69536895,-0.7644042,0.10918875,-0.16289173,0.932005,-0.8299161,0.59528524,-0.77055234,0.38073865,0.14418243,-0.36161616,-0.17598124
07788.png,-1.2637023,-0.7108119,0.91561186,0.3035894,0.58177084,0.29672763,0.5953594,-0.7386838,-0.2659118,0.5351744,0.4118141,-0.20670873
07789.png,-0.7673367,-0.32902896,-0.14413534,-0.21340895,0.098023206,-0.5735809,0.49178258,-0.93589234,0.08534405,0.34375855,-0.08138711,-0.6813002
07790.png,-0.49071357,-0.18807198,-0.28110138,0.16541989,-0.018864866,-0.3261755,0.49526924,-0.3353588,0.26320043,-0.14307086,-0.005656177,-0.30565098
07791.png,0.20456295,-0.07561881,-0.053793505,1.0815679,0.54906,-0.57906175,0.42892605,0.06930389,0.12677714,-0.5379759,-0.26161686,0.38806942
07792.png,-0.24122573,-0.4429356,-0.03456779,0.6556705,0.46526164,-0.7127154,0.499031,-0.15803602,0.2823793,-0.29953188,0.027153527,-0.22431356
07793.png,-0.6277005,0.19416432,-0.009145306,0.26113835,0.19552039,-0.63736415,0.50625944,-0.39489397,0.16091548,0.2115398,-0.08792991,-0.84834915
07794.png,0.90816545,0.85875094,-0.39553425,0.4929498,-0.9156483,0.13865884,-0.36815566,1.5925509,-0.23834108,-0.5217282,-0.19218983,-0.20398998
07795.png,0.7256249,0.50038564,0.275575,0.7847278,0.24763103,-0.30949706,-0.076362856,0.69386536,0.247803,-0.9123507,-0.2432091,0.46100986
07796.png,0.8695781,0.02394854,0.67793655,-0.22940691,0.62263155,-0.11747811,-0.20476744,0.26483527,0.12943763,-0.28612426,-0.5826263,0.70902604
07797.png,-0.7683705,-0.5515495,-0.15995598,-0.06292772,-0.09052183,-0.13883199,-0.45239803,-0.50695926,-0.26365227,0.52015865,0.43370605,-0.27168855
07798.png,0.66244274,-0.07843379,0.35768625,0.07837865,1.2113324,-0.34938022,0.033883207,0.56235874,0.31359324,-0.3477394,-0.1343468,0.08549203
07799.png,-0.6302252,-0.11506728,-0.35892028,-0.121509194,-0.37599835,0.10583287,0.106934585,-0.46623495,-0.35291654,0.56263524,0.4892212,-0.31885973
07800.png,0.8520943,0.4070058,0.61091506,-0.22912326,0.41255048,0.42605445,-0.24862438,0.6116897,0.008941861,-0.41566542,0.33923236,0.2572519
07801.png,0.6533576,0.435315,0.13152583,-0.014773577,-0.17419745,0.4597223,-0.32976523,0.71659756,-0.10994476,-0.21704811,0.2546657,0.46143886
07802.png,0.8324558,0.46516567,0.22825973,0.085760444,0.21319436,0.07432937,-0.12260275,0.39080957,0.05096011,-0.16906834,-0.19586857,0.47445762
07803.png,-0.4297858,-0.024653384,-0.3087562,0.119793564,-0.6009482,-0.17062193,-0.05087004,-0.39779148,-0.20294267,0.3160529,0.14103402,-0.45557204
07804.png,0.74512523,0.44569644,0.17067215,0.10666849,-0.107220456,0.54796636,0.033772863,0.54080147,-0.053739697,-0.16718277,0.08293799,0.4741392
07805.png,-0.38351962,-0.81607556,0.11322585,-1.2895223,0.10008435,1.0418245,-0.35128742,-0.67949677,-0.14970085,1.2254308,0.21646383,0.122937456
07806.png,-0.48447755,-0.6490847,0.20025165,0.3747373,0.8535928,-0.713966,0.7815609,-0.4117191,0.37756914,-0.2556407,-0.20811054,-0.5985448
07807.png,-0.63180375,-0.5372387,-0.2855351,-0.09479478,0.08504515,0.23282154,0.3109852,-0.46254525,-0.15091622,0.6108586,0.313768,-0.5163187
07808.png,0.33334675,0.26893657,0.6518754,0.3153763,0.23964049,0.027305176,-0.6282959,0.24613947,0.13757257,-0.4560215,-0.3040974,0.81878936
07809.png,-0.23650368,-1.2541589,0.64497197,-1.1864308,1.5279353,-0.4659176,0.3709662,-0.9476853,0.37418124,0.26713806,-0.38694164,-0.47399333
07810.png,-0.8028711,-0.4568825,-0.0583774,-0.028726488,0.15344478,-0.31337467,0.43499357,-0.71740913,0.19231074,0.32715523,0.036322415,-0.366431
07811.png,1.2220776,0.25622156,0.40403444,-0.034059167,0.93993324,-0.0555202,0.2357971,0.40390164,0.36687645,-0.82100844,-0.7925524,0.1021594
07812.png,0.5021086,0.13810985,0.27365145,-0.18523178,-0.01007269,0.48965916,0.18140939,0.32817787,0.122808665,-0.7127767,-0.3130012,0.5195361
07813.png,-0.78453994,-0.37748045,-0.030110883,-0.050183386,0.11753927,-0.1331435,0.33367193,-0.63552654,0.15851197,-0.024772977,0.1058776,-0.21774139
07814.png,0.63971066,-0.6602776,0.30970654,-0.29248494,0.83869845,-0.12270615,0.608974,-0.9162541,0.2756623,0.27595288,-0.5951282,0.28485575
07815.png,0.7922729,0.51194423,-0.36694795,1.2118415,-0.04720058,-0.21236108,-0.06859668,1.1982188,0.15526527,-1.5235722,0.5102032,0.22223614
07816.png,0.6229777,0.740107,-0.22692235,-0.21159929,-1.424752,1.6297282,-0.47636482,1.0215611,-0.23401734,-0.19594586,0.85713905,0.30976716
07817.png,-0.70422417,-0.23974575,-0.18816794,0.1381957,0.112877205,-0.59308046,0.4585041,-0.47772846,0.22524613,0.11454148,-0.04913859,-0.28472707
07818.png,0.61364555,0.051182084,0.33514345,-0.028447583,-0.0196505,0.26281938,-0.22522902,0.39599526,-0.04584658,0.16681312,-0.04657448,0.48333478
07819.png,-0.03917498,-0.31125462,0.14230263,-0.114357695,0.9301984,-1.2576094,0.07429973,-0.47177002,0.5978233,-0.67408186,-0.97846663,-0.19075038
07820.png,-0.59313726,0.004460534,-0.70450294,0.020431556,-0.68807083,0.44595712,-0.35584444,-0.21954787,-0.44074744,0.18814656,0.423901,-0.5336686
07821.png,0.71017015,-0.39405644,0.42341104,0.09834929,0.9922047,-0.13546555,0.023174874,0.28728172,0.12599635,-0.60830677,-0.162799,0.84307986
07822.png,0.31145218,0.84673846,-0.22051011,0.77461016,-0.75974256,1.0254987,-1.0564392,0.29663038,-0.13317385,0.44424486,1.1510799,-0.036112055
07823.png,0.21523954,-0.31515026,0.24346216,0.5891248,1.0134195,0.10867833,-0.28568274,-0.07061929,-0.37922654,-0.08075037,-0.14243616,0.8540352
07824.png,-0.6129468,-0.0031413976,-0.20978777,0.70044327,-0.072530404,-0.24279903,0.16096121,0.02950091,0.05609493,-0.012548244,-0.21523479,-0.19271286
07825.png,-0.45419502,0.031661637,-0.5306721,1.0130947,-0.22795205,-0.6971017,0.2505626,-0.7803303,-0.10507138,0.39779013,-0.36288068,0.37817517
07826.png,1.2566303,0.7854496,0.019148065,0.23658702,-0.7073527,0.4019776,-0.22698456,0.66126317,0.033978447,-0.4720922,-0.36986318,0.056877494
07827.png,0.20825051,0.20108138,0.28180024,-0.36523944,0.20992205,0.008334009,-0.27851927,0.8327596,-0.055930234,0.59533566,-0.5939535,0.23693456
07828.png,-0.8763383,-0.38272113,-0.15666722,-0.19154447,0.07518138,-0.2709586,0.3571579,-0.7334967,0.04326901,0.44125384,0.1068083,-0.40929642
07829.png,0.9546057,0.8286773,-0.40948573,0.058162227,-0.24966581,0.7144829,-1.0243373,1.3759453,-0.473376,-0.4189015,0.023208251,0.2617572
07830.png,0.89075065,0.36117414,0.25670263,0.08718273,0.12584798,-0.028532812,-0.34502986,0.45426533,-0.037157595,-0.49213225,-0.33048728,0.6614139
07831.png,-0.64308083,-0.62431,0.19277225,0.07627934,1.3853004,-0.9958205,0.5182266,-0.43720582,0.29598367,-0.3236273,-0.034654967,0.15537572
07832.png,-0.8244874,-0.808424,0.14929865,-0.95906985,-0.039106335,0.0014957399,0.44492027,-1.4551991,0.56050736,0.6029687,-0.25958553,-0.3551138
07833.png,-0.23656996,-0.24781062,0.23784204,0.8635981,0.5182535,-1.3045617,0.5070504,-0.4646777,0.5168571,-0.6356185,-0.12250402,0.090460606
07834.png,-0.4435348,0.23292176,-0.21900024,0.75818884,-0.41606817,0.1424614,0.26399615,0.2291146,-0.17333412,-0.13547075,0.8444555,-0.29311588
07835.png,-0.3265632,-1.1265038,-0.38682854,-0.83208275,0.8270969,-0.39812434,0.19913733,-0.37480995,0.1189563,0.36473137,0.19142196,-0.2707651
07836.png,-0.18510251,0.07281741,0.05297026,0.52534616,0.87329334,-0.94970334,0.1929464,-0.21496567,-0.069358066,-0.603005,-0.37023076,0.10122815
07837.png,-0.46498188,-0.15194492,-0.029014753,-1.156606,0.7634247,-0.15303741,0.39322054,-0.4832513,-0.033598624,1.0871966,-1.0541139,-0.99255973
07838.png,0.92923963,0.48789597,0.19091927,0.2886602,0.079789326,0.2212858,-0.16217417,0.76865387,-0.2709149,-0.6135309,0.08950392,0.6418714
07839.png,0.7841109,0.40871662,0.06917243,0.6794059,0.27290988,0.00018640468,-0.2463516,0.86696255,-0.09773712,-1.3392076,0.6457539,0.27714998
07840.png,0.13684176,0.3261238,-0.029297361,1.6198137,-0.2352076,-0.86427677,0.9786933,0.83504266,0.3137514,-0.9698939,-0.51483077,-0.055531397
07841.png,-0.49279907,-0.17447476,0.041142896,0.19580957,-0.32859737,-0.78156143,0.7906766,-0.45940164,0.48767033,0.09630524,0.07455565,-0.18491244
07842.png,-0.41643843,-0.764145,0.5970368,-0.9143257,1.7155167,-0.744643,0.42092642,-0.92809176,0.6494588,0.948185,-0.81361276,-0.4706491
07843.png,-0.10524691,-0.61087054,0.28961143,0.10809758,1.209341,-1.0493338,0.46452934,-0.66522455,0.8039677,-0.25916132,-0.6359501,0.13128771
07844.png,0.6068269,-0.123446114,0.64627546,-0.3227968,0.947192,0.52233565,-0.42291734,0.49434528,-0.38345662,-0.18077455,-0.05024623,0.88692564
07845.png,-0.92721206,-0.30766276,-0.19889404,0.03768167,-0.26888752,-0.22420262,0.20084694,-0.6164782,0.16101772,0.46538642,0.2732729,-0.39020795
07846.png,-0.92417014,-0.6989558,-0.10021274,-0.4110576,0.341992,-0.5705447,0.5448684,-0.9229623,0.33263794,0.5065497,-0.107700475,-0.6615079
07847.png,-0.6710983,-0.6684106,-0.07442017,-0.21290126,0.29392815,-0.5294082,0.4080541,-0.67666066,0.22535901,0.15448976,-0.01693538,-0.35291496
07848.png,0.7182257,-0.08509546,-0.2313099,-0.17988786,-0.10710411,1.342989,-0.5176942,1.0129056,-0.17483051,-0.41545898,0.7365854,0.5960667
07849.png,0.45335832,0.16355963,0.3099282,0.41381034,0.5037898,-0.50830245,0.14525682,-0.18521924,0.34077743,-0.41722038,-0.4715301,0.38031182
07850.png,-0.74894166,0.583867,-0.4648352,0.24831739,-1.5098964,0.33853668,0.075334854,0.41501838,-0.20220006,0.2772856,0.59792936,-0.59752095
07851.png,-0.24342299,-0.3288421,-0.096741274,0.115027726,-0.53873044,-0.6172782,0.7260304,-0.9863466,0.088399276,0.121853344,-0.10732529,-0.33247653
07852.png,0.8089559,0.30356318,0.26480636,0.060293823,0.16764797,0.118031256,-0.24724734,0.49400896,0.0022300798,-0.37306035,-0.17578286,0.4688525
07853.png,0.859319,0.4683134,0.15900217,-0.023887336,-0.19662462,0.2923436,-0.50620556,0.7304615,-0.19574785,-0.30576804,0.24774551,0.45050707
07854.png,-0.60284483,-0.7978597,-0.46817183,0.1565163,0.48141858,-0.39046255,0.51149213,-0.9591428,0.30095,-0.1439901,0.11211016,-0.48992178
07855.png,-0.9040979,-0.301834,-0.07388964,-0.15929163,0.21894704,-0.46581373,0.65688795,-0.90141755,0.17431185,0.49402916,-0.5300641,-0.622419
07856.png,-0.7028276,-0.11306498,-0.17365615,0.035537265,-0.68028355,0.11530816,0.106821634,-0.31253657,-0.114613116,0.3998754,0.6330203,-0.3804578
07857.png,-0.5553647,-0.4610022,0.05282636,0.046814173,0.61434025,-1.4939935,0.25059366,-0.8880001,0.21882656,0.019015098,-0.17711103,-0.5269546
07858.png,0.1978506,-0.57920766,0.026298447,-0.22652414,0.30205944,-0.27195325,0.27614522,0.0888704,0.27799314,0.2273373,-0.3999854,0.19312224
07859.png,0.8567326,0.17501989,0.45442703,-0.026385695,0.67677766,0.041580163,-0.031278275,0.31686825,0.11541277,-0.4354555,-0.05063314,0.2835067
07860.png,-0.34232503,-0.3133039,-0.021813171,0.3337601,0.62590545,-0.96355796,0.53488225,0.29343453,0.6250269,-0.055460878,-0.18736356,0.015936477
07861.png,-0.22096525,0.46451914,-0.34389767,0.2832393,-0.7142433,0.33174017,0.34554094,0.6797484,-0.22929302,-0.27753797,0.41980118,-0.6793583
07862.png,-0.39670286,-0.7765579,0.03675519,-0.22341852,-0.030405145,-0.3597795,0.20866266,-0.8880212,0.25352505,0.34631383,-0.3348272,-0.10754104
07863.png,-0.8258693,-0.38794798,-0.41102728,-0.13348933,-0.069581315,-0.69761556,0.5128793,-0.5404505,0.37128362,0.13687465,-0.44420865,-0.027394565
07864.png,0.1240095,-0.03472758,0.11193638,-0.69992805,1.251485,-0.25248554,-0.40068254,0.0250315,-0.40802386,-0.44046476,1.1241446,1.3732253
07865.png,0.73259693,0.2156554,0.09993814,0.39189866,0.07128881,0.028954288,-0.19209218,0.8036928,-0.14659962,-0.42695695,-0.18791115,0.41319093
07866.png,-0.7166302,-0.22613776,-0.15830839,0.05692643,0.3877602,-0.58020437,0.7282925,-0.40254748,0.10074562,0.17917609,-0.13932344,-0.41674817
07867.png,-0.77028525,-0.67394274,-0.16998029,0.09100425,0.44698003,-0.5035286,0.7998298,-0.482561,0.6263852,0.09302417,-0.73102516,-0.030799733
07868.png,-0.52162033,-0.5961945,-0.18910868,-0.7822981,0.41927758,-0.13943776,0.65077096,-1.1376228,0.36631134,0.46134812,-0.09117984,-0.9692545
07869.png,-0.53668904,0.0022650417,-0.031940594,-0.19583175,0.9584577,-0.20005293,0.9865976,-0.16819435,0.42008683,0.030827219,-0.68683946,-1.0595534
07870.png,0.7529076,1.0401591,0.29961023,0.5743164,-1.0449461,-0.043759786,-0.7641072,1.2500417,-0.13044828,-0.32048517,0.5618893,0.5931635
07871.png,0.5481417,-0.46911088,0.40411267,0.032471508,1.1735625,-0.56936705,-0.14305225,-0.41409966,0.26084223,-0.5892451,-0.6571939,0.74623036
07872.png,-0.7031759,-0.6630767,-0.45942175,-0.22430548,-0.01716007,-0.37410596,0.52694476,-0.05711793,-0.10570285,0.07935288,-0.17362292,-0.657507
07873.png,0.64872247,-0.19504729,0.17392687,-0.5398724,1.008892,-0.0014987676,-0.10157531,0.21081099,-0.08017251,-0.5000296,0.4286048,0.40083632
07874.png,0.90040445,0.6040746,0.3094385,0.12906666,0.18404551,-0.011367509,-0.48013097,0.8201767,0.10643311,-0.6560221,-0.44043472,0.70404214
07875.png,0.012915556,0.044200577,-0.61451536,0.7507124,-0.36845425,-0.872217,0.8525063,-0.57141936,0.47043362,-0.45412755,-0.7081597,-1.2925917
07876.png,-0.62543947,-1.1801174,0.38785252,-0.5826136,1.0295426,-0.22309351,0.7093779,-1.4953886,0.56663245,0.71116155,-0.29140857,-0.2914792
07877.png,-0.29905936,-0.4535521,-0.02305098,-0.40440974,0.6124634,-0.20291813,0.16520253,0.02199363,0.13377663,0.15229423,0.11904702,0.5005268
07878.png,0.71575487,-0.009166161,0.6767801,0.5041758,0.6314717,0.24460243,-0.0007577911,0.7105683,-0.15392888,-0.5387826,0.5406338,0.91459936
07879.png,0.64929366,0.42729384,0.175504,0.2565321,0.10823868,0.6094823,-0.082686655,0.6835805,0.05655755,-0.13303877,0.16659045,0.5140657
07880.png,0.8123408,0.0766679,0.3206192,-0.1356696,0.71364343,-0.14310063,-0.24841401,0.21117224,0.109683365,-0.4986986,-0.46802023,0.27981475
07881.png,-0.6465848,-0.7671549,-0.042840883,0.15254322,0.82361466,-0.47093868,0.31839573,-0.7015467,0.22102186,0.47860476,-0.027099969,-0.36539474
07882.png,0.94778585,-0.08085806,0.11303216,0.33400694,0.96684164,-0.331633,0.42533943,-0.25402737,0.41842005,0.16700336,-0.81007516,0.25158596
07883.png,0.61372334,-0.13600095,0.5298853,0.23664328,0.776022,0.36229852,0.11320268,0.19920287,0.4859965,-0.17209977,-0.17592645,1.2176362
07884.png,0.63132864,0.4311461,0.35263994,0.43324563,-0.22704348,0.2421406,-0.40311092,1.011559,-0.33998343,-0.75346196,-0.060004212,0.25406417
07885.png,-0.5535809,-0.14912467,0.24015312,0.3094336,0.322442,-0.51584846,0.36808527,-0.7052729,-0.05993925,-0.2410106,0.093023546,0.10747781
07886.png,0.820471,0.49900356,0.26397085,0.17048809,-0.119605586,0.26570198,-0.38879627,0.6068212,-0.08105987,-0.36230585,-0.1214414,0.4928818
07887.png,0.17042388,-0.24334459,-0.2145845,-0.5385783,0.06403132,0.6747502,0.12838545,-0.105165325,-0.007241575,0.53762954,-0.24917218,0.4128385
07888.png,-1.3987135,0.68352985,0.19661681,0.7046075,-0.40497714,-0.09185249,-0.17074227,-0.40268385,1.0101944,-0.1286498,-0.42439875,0.040365763
07889.png,-0.6152259,-0.32335553,-0.2397588,0.17497341,0.07521166,-0.52941406,0.43754557,-0.59062237,0.06128028,0.16316105,-0.10515516,-0.5254394
07890.png,0.86695266,0.9639549,0.12629934,1.0639881,-0.6125087,-0.3677809,0.32697678,0.4128044,0.100476384,-1.0552746,-0.61139315,0.32972613
